customer_text,brand_reply,intent
"@AppleSupport  wifi doesn’t work on my iphone. Everytime I lock it, it dissapears. What can I do?",@820538 This is certainly not the behavior we want you to experience. We want to help! Can you DM us which iPhone and iOS  version you're using? Here's a link to help locate your iOS version: https://t.co/ZTw54HL4Rm https://t.co/GDrqU22YpT,device_troubleshooting
@115858 did the latest update and Hey Siri still doesn’t work on my iPhone X,"@696968 Hey there! Thank you for contacting us for support. We'd liked to lend a hand. Could you tell us which iOS version you're using? Also, have you tried any troubleshooting steps so far?",other_general
@462203 @AppleSupport WHAT IS HAPPENING. I️ CANT LIVE THIS WAY.,@452620 Hi there! We've received your DM and you can expect a response there shortly.,device_troubleshooting
@AppleSupport Thank you!,@684434 You're welcome. Feel free to reach out if you need us in the future. Take care.,other_general
"@115858 is just confused with all these updates!!

Do they think data is free??",@484270 We're here to help! You can update your iOS devices through iTunes on a computer: https://t.co/80YRnjDFDk,other_general
@115858 Your latest update has slowed my phone considerably. Gee thanks.,@719145 That's not the experience we want you to have with iOS 11. We'd be happy to help out. Where are you noticing the reduction in performance the most? Tell us more in DM: https://t.co/GDrqU22YpT,device_troubleshooting
@115858 unacceptable iOS 11.0.2 update. The battery consumes much faster than ever. Brand new iPhone 7 the battery gone in last than 5h,@193859 Battery life is everything! We want to help you with your iPhone 7 and battery. Meet up with us in DM. https://t.co/GDrqU22YpT,device_troubleshooting
@AppleSupport Does anyone with an iPhone 6s Plus have an issue with the camera having a black screen?? https://t.co/KYI8PwitK9,"@603331 Let's look into this together. Send us a DM with any troubleshooting steps you've tried, and we'll get started. https://t.co/GDrqU22YpT",device_troubleshooting
"@AppleSupport  so what the hell i cant type ""I"" my battery is draining constantly wtf is this a way to make us but the X.",@598789 We'd like to address both issues with you. Please shoot us a DM with the iOS version from Settings &gt; General &gt; About. https://t.co/GDrqU22YpT,device_troubleshooting
"@AppleSupport @AppleSupport the issue is I preordered #iPhoneX at 12:05am PT. Got e-mail saying I have ""reservation."" Reservation not honored. Unfair :(",@437106 Our Apple Online Sales Support team will be happy to assist you. You can connect via chat or phone here: https://t.co/RmFSlCBcIE,repair_order_status
"My fuckin phone just gone keep fuxkin up , Bc I'm not getting another one @115858 🤷🏾‍♀️",@446724 We can help get your iPhone back in order. Could you join us in DM with more details on what you are seeing? https://t.co/GDrqU22YpT,other_general
The amount of times that my phone freezes now. I have to downgrade the update @115858 . Y’all staying quiet about people’s issues with this 😒,@296930 We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,device_troubleshooting
Updated my laptop and lost all of my saved passwords. Thanks @AppleSupport,@723202 Thanks for reaching out to us. We're always happy to help. Send us a DM so we can take a look into this with you. https://t.co/GDrqU22YpT,account_access
"@AppleSupport My phone has 8 GB free, yet Photos is telling me I don't have enough storage to download the last ~200 images of my ~40 GB photo library. It has been sitting at this number for over a week now, but before then was steadily making progress.

What gives? https://t.co/FKyGmMVZgj",@700253 We'd love to help! Please reach out to our Photo Experts here: https://t.co/IBIY3vMgPj,other_general
@115858 since IOS 11 my I-phone 7 battery last less than a day. What are you doing to rectify this issue? It use to last 2 days before the update! You sold the 7 as having a better battery life #lie,"@711871 We certainly know how important battery life is, and we’ll be happy to help out. You mentioned noticing this since updating your iPhone. To be sure we’re on the same page, is your iPhone currently running iOS version 11.1.1?",device_troubleshooting
"@AppleSupport , que pasa con las baterías que después de las ultimas actualizaciones se descargan y tardan en cargar ?@89936",@667028 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,other_general
@AppleSupport Yea I do,@314066 Thanks.  Now make sure iCloud Photo Library is enabled under Settings &gt; Photos,other_general
"@AppleSupport So there's not an actual way to disable the notification? You guys are just going to continue keep pinging me until I give you more money?
Correct me if I'm missing something, but that seems really petty","@803780 As long as your iPhone isn't using any type of iCloud services, you shouldn't continue to receive a notification regarding your iCloud storage. If you continue to see this notification, please DM us with the link below so we can look at your settings together. https://t.co/GDrqU22YpT",other_general
@AppleSupport why does my keyboard do the A and the Question mark every time i type an i? https://t.co/OnxtySva8V,@490985 We can help! We've gotten your DM and will continue working with you there. https://t.co/GDrqU22YpT,device_troubleshooting
"@585074 @AppleSupport shut the browser down. restart while holding shift, it happens to me all the time",@235072 We don't want that to happen all the time. DM us details on what browser you're using when this happens. We'll help there. https://t.co/GDrqU22YpT,device_troubleshooting
@AppleSupport is there a recall for iPhone 6 batteries? Mine won’t last more than 3 hours and this iOS is making everything worse,@365759 We're happy to review your battery concerns. DM us to get started. https://t.co/GDrqU22YpT,other_general
"@AppleSupport ever since I updated my iPhone, it’s been frequently slow &amp; am having trouble opening 2-3 apps at a time. Get your stuff together! 👎🏽👎🏽",@254076 That's not the experience we want you to have. Which version of iOS did you update to on your iPhone? Meet us in DM to continue. https://t.co/GDrqU22YpT,device_troubleshooting
@AppleSupport your new IOS update is garbage. All Apps are messed up. Screen keeps freezing up. Podcast App doesn't work correctly.,@342074 We want to help. What device are you having issues with and what version of iOS are you running?,device_troubleshooting
@AppleSupport What about the previous dates that I received just like this one? I don’t know if I am going for a case hearing in Indian court room or what? Your system just give me date and time and nothing else to ease my access to the account.,@802224 You would have to wait for that call or text. This site will give you more information about the status of your account: https://t.co/PyfGU4NaiE,other_general
#ios1101 worst battery experience ever.. i have never seen my @115858 ipad Air battery drain so fast...,@273761 We’re here to help. Let’s team up in DM and we’ll do our best to assist you. https://t.co/GDrqU22YpT,device_troubleshooting
@AppleSupport Can I get back one of my notes that has all my passwords on because I was trying to edit it and the phone pressed paste for some reason and I pressed the back in the top left and it’s all just gone?????,@467050 Hello! We definitely want to help find your deleted notes! You're in great hands for support. Could you DM us which iPhone and iOS 11 version you're using? Here's a link to help locate your iOS version: https://t.co/ZTw54HL4Rm We look forward to speaking with you soon. https://t.co/GDrqU22YpT,account_access
@AppleSupport   Phone not working 11.0.3,@573858 We're here for you and happy to help. Can you tell us what's happening specifically? Send us a DM if you'd like. https://t.co/GDrqU22YpT,device_troubleshooting
@AppleSupport It doesn’t help since I don’t even get to choose the Animoji from the iMessages app and choose a character I want,"@149739 Send us a screenshot via DM of what you do see there, then we can dig in to this further with you from there. https://t.co/GDrqU22YpT",other_general
@AppleSupport plz help I wanna update my phone 😩,@490760 We'd be happy to help! What happens when you try to update your phone? Let us know in DM. https://t.co/GDrqU22YpT,other_general
Come on @115858 I am shouting out for someone to help. Can't believe after several calls to several departments I am nowhere near answers.,@125534 We want to investigate this further with you. Please provide more details about the Apple Store experience. DM us. https://t.co/GDrqU22YpT,other_general
Just had the absolute worst experience with @115858 today,@618401 We'd love to learn more about your experience with us. Send us a DM. https://t.co/GDrqU22YpT,other_general
@AppleSupport Meu iPhone 7 trava e bateria gasta rápido. As atualizações não prestação. Gênios vazios para dar uma alegria ao CEO. Ainda espero algo bom,"@498059 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",other_general
@115858 @AppleSupport why tf my music lookin like this https://t.co/GqfV11EgIL,"@555380 Hey, we want to learn more about what's going on. DM us the exact iOS version and we'll take a closer look. https://t.co/GDrqU22YpT",other_general
"@667926 @AppleSupport Yea, also turned off background refresh and uninstalled stuff. Battery life is better but not good by any stretch.",@126844 Sounds like you've done some great troubleshooting steps. Let's meet up in DM to continue so we can get you on the path to a resolution. https://t.co/GDrqU22YpT,device_troubleshooting
"@580600 @118936 @AppleSupport It’s tragic! My phone is on auto pilot and hangs up on calls, starts playing music, screen rotation doesn’t work, poor call volume. Ack!",@358477 Let's have a look. Send us a DM and we get go over some options for your iPhone. https://t.co/GDrqU22YpT,device_troubleshooting
ios 11.1 is so annoying. My battery drains so fast. Dang it @115858 😖,@265103 We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,device_troubleshooting
@AppleSupport 11.1.1,"@653426  We want to be sure we're on the same page as you. Are you having problem sending and receiving messages? Also, can you send us a picture to show what's going on with your display?",other_general
"@115858 my phone worked literally perfectly until the new ones came out. Now it’s slow as fuck, my location doesn’t work, &amp; don’t always get txts",@214635 Let's have a look at this together. Please DM us. https://t.co/GDrqU22YpT,device_troubleshooting
"@AppleSupport How can i downgrade back to 10.3.3. 
11.0.1 has been giving a tough time.","@194794 While downgrading isn't possible, we have released another update. Have you tried installing to see if it helps?",feature_howto
"@AppleSupport Uh, weirdness after watchOS 4.1 update https://t.co/Q2J6P7OK3l",@408 We'd like to take a closer look at the issue. Has this happened every day since updating? https://t.co/GDrqU22YpT,other_general
I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ @AppleSupport,@512417 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,device_troubleshooting
"@115858  @AppleSupport @11676 Version 11.0.3(15A432). 
iPhone 5S. Though I switch OFF Wifi/Bluetooth/Mobile Internet in Control Center, they remain ON inside Settings. I should go to Settings each time &amp; switch them OFF. Please help.",@726044 Thank you for getting in touch with us today. We understand you'd like to turn off these settings in Control Center. This is expected behavior in iOS 11. More information about the change is here: https://t.co/vzVz37YMv0,device_troubleshooting
@AppleSupport my iPhone keeps saying no service or searching. It has been doing this the past few days,"@727579 If you're running into issues with the signal on your iPhone, we'd like to help you out. Please let us know what version of the iOS software you currently have installed. Here are a few steps to get you started: https://t.co/5KootZbxj1 https://t.co/GDrqU22YpT",other_general
@AppleSupport will there be another software update soon? my battery doesn’t last half a day since upgrading to iOS 11.0.3 ☹️,@563600 Getting the battery life that is expected from your iPhone is very important. Join us in a DM so we can take a closer look. https://t.co/GDrqU22YpT,device_troubleshooting
@115858 I️ have an iPhone 7 Plus this shit shouldn’t be happening,@592877 We certainly want to look into these with you. Check out our article here: https://t.co/xU1AGHStV6 DM us your iOS version. https://t.co/GDrqU22YpT,device_troubleshooting
@AppleSupport @115858 wtf is this shit? Fix it. https://t.co/HyMbyvrAYh,@518229 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,other_general
"@AppleSupport Yes, Wi-Fi.","@776000 OK, thank you. Does the download seem to be progressing? Let's give it a bit more time to finish.",device_troubleshooting
@AppleSupport Fix iOS 11.1. The keyboard issue.,"@475470 Give us some details on what you’re noticing with the keyboard, and we’ll partner with you to work towards a resolution.",device_troubleshooting
@AppleSupport is there any way to downgrade iPhone 5S to iOS 10.3.3. After updating my iPhone to #iOS111 battery life is terrible!,@622398 We'd like to take a look into your battery concerns! Which version of iOS 11 shows in Settings &gt; General &gt; About? DM us. https://t.co/GDrqU22YpT,device_troubleshooting
@AppleSupport Updated to iOS 11.0.2 on iPhone 6. Worst mistake EVER. Battery went from 85% to 34% overnight w/ no use. Drains super fast.,@202407 Let's look at this battery issue for you. How long does a full charge usually last? Let us know in DM. https://t.co/GDrqU22YpT,device_troubleshooting
@AppleSupport Some time ago I had an appleid (which was an email address) deleted. Now I need to add that address as an alternate email to my current appleid account. Is that possible?,"@259371 We'll do everything we can to get you the information you need. To clarify, have you already tried to add the email address to your current Apple ID account? Let us know via DM and we'll continue from there. https://t.co/GDrqU22YpT",other_general
@AppleSupport why am I still seeing boxes after the update ?,@461020 We're here to help. DM us and explain what boxes you are referring to. Which device are you using also? https://t.co/GDrqU22YpT,other_general
@668220 @AppleSupport My 6 is basically completely useless at this point and it’s six months old. Battery lasts about an hour (maybe?) and the whole thing is just glitchy as fuck 🙄🙄.,@668219 We'd like to help! Send us a DM with the iOS version you're using to continue. https://t.co/GDrqU22YpT,device_troubleshooting
@AppleSupport 6s,"@202731 We'd like to gather some more information about your iPhone, and help you resolve the issue. Let's move to DM from here. https://t.co/GDrqU22YpT",other_general
@116333 https://t.co/uwOwyLK4Sk,@539595 Thanks for reaching out to us about your device. Please send a DM with more information and we can assist further. https://t.co/GDrqU22YpT,other_general
"@115858, why have you made it so hard to get to a boarding pass from the lock screen #fail #iphone",@553862 We'd be happy to look into this with you more in detail. Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,device_troubleshooting
@AppleSupport I would really appreciate if Apple accepted that their new update(a) are/is crap; I’ve never been so disappointed. My phone is overheating and it’s beyond a joke the battery life.,@220409 We want to help with any issues you're having with your iPhone. DM us and we'll work on these issues with you there. https://t.co/GDrqU22YpT,device_troubleshooting
@589814 @AppleSupport I just can't be without my laptop thats why I never bring it to the service center :(((((,"@589813 We'd like to help you avoid the trip as well, if possible. Can you DM us, and share what's happening with your Touch ID? https://t.co/GDrqU22YpT",other_general
@AppleSupport Yes. It happens mostly when I’m typing and playing then notifications pop up. That’s when the screen freezes for a bit.,"@481753 Okay, and this is happening on a specific app?",device_troubleshooting
Hey @115858 since the update my iPhone is broken. It can’t take video anymore. What’s up. I’m serious. I click camera and there’s only the ability for a photo. https://t.co/R1pzFbmkkA,"@262108 Great to hear you were able to locate it again. Recording video when on a phone call isn't a currently available feature. If that's a setting you'd like to see added, be sure to leave us feedback here: https://t.co/eTPVYVFyd8 https://t.co/GDrqU22YpT",device_troubleshooting
@AppleSupport pls help! I purchased this album but I can't listen to it 😭 https://t.co/QUHeqAq4iT,@789026 We want to make sure you're able to listen to your purchases. What happens when you attempt to play the album? Do you receive any error messages?,other_general
@115858 my podcast won’t play consecutively while I drive or go for a walk. Do I have to flip my phone over for another podcast? I thought this was to replace walkmans,"@603707 We're happy to help. Take a look at this article on how to play your podcast. 
https://t.co/C8XCuTYhSf DM us if needed. https://t.co/GDrqU22YpT",other_general
@AppleSupport you can check how many times i reported this issue &amp; how many times we had talked abt the same issue before. no proper response till.,@124173 We'd be happy to continue looking at this with you in DM. https://t.co/GDrqU22YpT,other_general
"@AppleSupport My iPhone has 2000 Photos in the https://t.co/ghnl0L4VlC, my iPad has (the correct amount of) 40k. What’s wrong here?",@627754 We'd love to take a look. Which devices and iOS versions are you using?,other_general
"@AppleSupport Problem with my MBP15 2016. If I connect my Lacie Rugged to one of the ports on the left side of my Mac, the drive  doesn't appear on my Mac.. Also, my iPhone 6s doesn't charge using the ports on the left. It did work for the past eight months.",@322335 Thanks for reaching out we'd like to help. Since this started have you tried any restarts or resets?,billing_subscription
@AppleSupport I'm using 10.3.3. Haven't updated software in a while!,@775327 Understood. Let's hop in DM and continue there. Click here: https://t.co/GDrqU22YpT,other_general
Hey @115858 store on Walnut St in Philadelphia. I am going on 3 hours trying to by a phone due to terrible service.,@263001 We'd like to hear more about your experience. Go ahead and provide us with more details within DM here: https://t.co/GDrqU22YpT,other_general
tired of using lowercase L’s to talk about myself @115858 fix it,@530239 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,other_general
@AppleSupport my series 2 Apple watch isn’t recording my stand activity?,@580928 Let's get to the bottom of this together so that all activity is recording properly. Please DM us the version of watchOS you're on. https://t.co/GDrqU22YpT,other_general
@AppleSupport I would like to get the iPhone 8 in at the St. John’s Town Center in Space Gray but it’s not in stock in Jacksonville FL?,"@184511 For all sales related inquiries, please visit: https://t.co/8yjRd1Xo0i",other_general
.@115858 why is it that everyone I know who has an iPhone has been having problems with the battery frying! it's been happening recently to a lot of people I know including myself!,"@258637 If you're having issues with your battery, we'll be happy to do all we can to help out. Go ahead and let us know specifically what you're experiencing at the moment. Also, which exact iOS version do you have installed? You can check under Settings &gt; General &gt; About.",device_troubleshooting
@115858 fix this “I️” glitch,@590047 We would like to look into how we can assist. Let's start by confirming the version you're currently running. Meet us in DM. https://t.co/GDrqU22YpT,device_troubleshooting
"😑 @AppleSupport listen here. Day 4 of @115769 not working on #HighSierra. I’ve reinstalled, I’ve patched, I’ve checked Read and Write permissions. Like yo.",@165584 We’re happy to dive deeper into this with you. Reach us in DM to continue. https://t.co/GDrqU22YpT,device_troubleshooting
@AppleSupport why is my phone changing all capital i’s to little boxes? Like it doesn’t understand a capital i?,@449435 Let's take a look at this issue together. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,device_troubleshooting
"@AppleSupport It’s been going on for awhile 1mon. I had too many messages, I just deleted all today, restarted, and also try resetting network setting","@303128 Just to be clear, if someone calls you and tries to leave a voicemail, do they get a message that says the inbox is full?",device_troubleshooting
@115858 By when are you guys going to fix iPhone 6 battery issues on iOS 11 ? It sucks. Dies in less than half than iOS 10.3.3,"@124883 We'd love to look into this with you. Have you updated to the latest iOS version released today, 11.0.3? Are all apps up to date?",device_troubleshooting
i’m also really fucking annoyed the letter “eye” keeps fucking up! messing up my tweeting flow! @AppleSupport .. what is you doin!?,@117098 Let's take a look. Follow us to DM. https://t.co/GDrqU22YpT,other_general
Bro we pay so much for these phones and y’all can’t even have the letters working properly? @115858,"@718907 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to the latest version iOS 11.1.1. For more info, check out: https://t.co/G4q0hxzVXF",other_general
"Funny how right after the new iPhones come out, my mom’s and I’s Apple devices start having battery and bug issues 🤔🤔🤔🤔 @AppleSupport","@367979 Certainly not what we want you both to experience. Please let us know exactly what's going on, we're happy to help.",device_troubleshooting
@115858 can y’all PLEASE fix the issue with your keyboard and specific letters turning to symbols???,@483213 Thanks for reaching out to us for support. Please check out this link: https://t.co/gKAEL4Osf4,device_troubleshooting
"@115858 I just wish my 6 plus would work right after that last update.  It is slow as a snail, and the battery barely stays charged.",@590513 Hi there. Please DM and tell us which iOS version you see under Settings &gt; General &gt; About &gt; Version. We'd love to help. https://t.co/GDrqU22YpT,device_troubleshooting
"@AppleSupport 6s, phone freezes when I try to add. Only gmail accessible and it’s slow and clunky. Overall perf greatly reduced &amp; wish I hadn’t updated",@432120 Let's continue our conversation in DM. https://t.co/GDrqU22YpT,device_troubleshooting
@115858 @AppleSupport check after iOS11 if three finger zoom is being limited to only top half of screen? Any remedies? Or it’s my mistake?,@208018 We'd like to help. Which version of iOS 11 are you running? Are you having trouble moving the Zoom window?,device_troubleshooting
@AppleSupport literally cannot figure out how to delete a movie off my phone for the life of me since the new update.,@361775 We can help. Check out these steps and let us know how it goes: https://t.co/OyMCqqvVRX,feature_howto
@AppleSupport I need to know if the mail I receive is false? I did not buy any games today,"@335477 If you feel you are a victim of a phishing attempt, this article will address how you can avoid those: https://t.co/LNMCdqbuR3",other_general
@AppleSupport this is the worst ips update yet thanks guys my phone isn’t working at all,"@666471 We want to help you get your iPhone up and running again. In DM, please let us know the exact iOS version you're using as well as a few details about what you're experiencing. https://t.co/GDrqU22YpT",other_general
@AppleSupport 11.0.3 &amp; 6S,@419117 Does anything happen when trying to take a screenshot? Does this occur in all apps you're trying to use this feature with,other_general
"Are iOS apps also updating themselves automatically? I did not update these yesterday, nor open 2 of them yesterday. @AppleSupport @126 @27119 @27120 https://t.co/eFs8Febbj9",@259002 Great question. iOS apps will update automatically if you have this setting turned on: https://t.co/JK2I0WMcAy,other_general
@AppleSupport Why has my account recovery just changed from 1hour to 6days? i need access to my icloud account ASAP,"@663446 We can provide you with some info that may help. Check out the following article under ""Check the status, start over, or try to shorten the wait"": https://t.co/nXAGZj0EE7",device_troubleshooting
@AppleSupport Current version is 11.1,"@299048 Thanks for clarifying that! We understand what you mean. Recently we released a software update. Please back up, update, and test to see how your iPhone is behaving. You can DM us the result. Here's how to back up: https://t.co/tHicJHB57O https://t.co/GDrqU22YpT",other_general
@AppleSupport Been trying to install the latest update on my MacBook pro since yda. Tried restarting in recovery mode but still blocked https://t.co/h4ZtNKt2qp,@595588 We want to help with this issue on your Mac. Please DM us any other details and if you saw any errors. We'll work with you there. https://t.co/GDrqU22YpT,device_troubleshooting
@AppleSupport Hi - In Settings&gt;General there is no Profiles tab to opt out of beta profile. Help?,"@222735 We're happy to do everything we can to help. To start, DM us with the model of iPhone and exact iOS version you're currently using. You can find this by going to Settings &gt; General &gt; About. https://t.co/GDrqU22YpT",other_general
@115858 I regret upgrading to ios11. It is the worst update ever. I cannot even restart my phone coz it hangs after every 2 minutes.😠,@580707 Having a reliable iPhone is important! Let us help with yours. DM us your current iOS version. We'll continue there. https://t.co/GDrqU22YpT,device_troubleshooting
"@AppleSupport Sure thing, and thank you:   “Your Apple-id has been disabled.”. I’m not in possesion of the device atm. but I’ll reply when/if it is still not working. Have a great evening.","@667860 Thanks for the translation. We can certainly help with that. To unlock your Apple ID, check out the steps here: https://t.co/HH37urdbz9. Let us know how things go.",device_troubleshooting
@AppleSupport iOS 11. ever since I updated I’m connecting to WiFi and the brightness just has a mind of its own and I can’t find where to disable.,"@309315 In iOS 11, you can find Auto brightness in Settings &gt; General &gt; Accessibility &gt; Display Accommodations &gt; Auto-Brightness.",device_troubleshooting
@AppleSupport @115858 please fix your update and let us type an I️ without it coming up as a question mark!!,@629920 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,device_troubleshooting
"@157399  
@AppleSupport
weird iOS Bug 
https://t.co/cUC3zZEyhk",@624319 Thanks for reaching out and including the video. We can help. Do you experience the same behavior after restarting?,device_troubleshooting
@115858 can y'all not fuck up my phone rn cause i can't even fucking type or txt back to anyone period.,"@291951 Let's work together on the typing and texting. Tell us, what's happening when you go to type? Does it happen in all apps?",other_general
"@AppleSupport my phone won’t play any sound when making or receiving a call, even after the newest update. Any suggestions?",@311364 We want to help. Can you tell us which steps you've tried so far? This way we won't have you do any steps over again.,other_general
"@AppleSupport how could you mess up a feature that was simple and dependable and that worked perfectly for years and had no reason to stop working? I'm quite upset about it!! ⚡️🌩️⚡️ But that said, ALL THE BEST ANYWAYS!!","@678724 We'd like to help. Did you check for a possible backup that may have been made prior to the update? If you're not sure, take a look at this article to help you verify and DM us the results: https://t.co/zv4Y31qcjn https://t.co/GDrqU22YpT",other_general
"@AppleSupport the iOS 11.1.1 just ruined my 6s’ performance and battery life, which was a lot more stable when it was running on iOS 11.1, since the first iOS 11 update🤦🏻‍♂️ #ios1111 #fixitalready",@663228 This is not the experience we want for you. We know how important battery life is. Let's work together and see what's going on. Let's look into this in DM here: https://t.co/GDrqU22YpT,device_troubleshooting
@AppleSupport @AppleSupport slow performance . Like if you have open gallery so if will take around 5-10 seconds to get it opened. Same prob wid all apps.,@729180 We'd like to review some additional information. Please provide us your exact iOS version in DM here: https://t.co/GDrqU22YpT,device_troubleshooting
Hi @115858 @AppleSupport why is the “ I️” on the keyboard turning into question marks when send texts and and emails from @797?,"@644974 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to the latest version iOS 11.1.1. For more info, check out: https://t.co/xXaXeeSRt9",device_troubleshooting
Why does my phone keep autocorrecting I️ to an A and a box with a question mark in it @115858 @AppleSupport what’s going on,@477015 We want to look into this with you. DM us which model iPhone you have and iOS version to get started. https://t.co/GDrqU22YpT,device_troubleshooting
@AppleSupport When you save a new number you can change amongst several suggestions can you make mobile the default selection,@610927 You will need to change the desired phone type. You can provide feedback here: https://t.co/eTPVYVFyd8,device_troubleshooting
@AppleSupport this Siri is troubling me out every now and then .. please resolve https://t.co/uxSaJtqO8F,@170659 We'd love to help you with Siri! Which version of iOS are you using under Settings &gt; General &gt; About? Is there screen damage?,other_general
@AppleSupport when are we getting updates to fix the bugs with the screen recorder? it doesn't play audio when I record it from safari,@151813 We want you to be able to screen record without issue. Please meet us in DM and we'll take a further look at this together. https://t.co/GDrqU22YpT,device_troubleshooting
WTF with your update! @115858  its not working anymore my phone https://t.co/gGvg7k6kiL,"@209789 We're here to help! What seems to be going on after updating? Also, what model of iPhone do you have?",device_troubleshooting
"@AppleSupport Todavía sigue con errores IOS11.02, cuando solucionan?",@174161 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,other_general
FIX THE BUG @115858 I️ CANT USE I️ ITS ANNOYINGGG,@667994 We want to make sure we get your device functioning as it should. Can you tell us which device and iOS version we're working with today?,device_troubleshooting
"@AppleSupport my phone is very slow and battery life is very short only 1 hour when i update to version 11.1.2 

what to do now? 
my phone is 7",@777495 We'd be happy to look into this with you more in detail. Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,device_troubleshooting
"With every update, there are problems. You’d think that there are enough smart people at @115858 to prevent recurring problems! https://t.co/1sGzKszUAz",@622814 We're here for you. Tell us more about what's happening with your MacBook Pro.,other_general
okay i haven’t been getting notified that i’ve got a text wtf @115858,@407137 We are glad to help. Are your notifications turned on for Messages? https://t.co/2txgOv5s2M Let us know in DM. https://t.co/nYknMGviju,other_general
Dear @AppleSupport with 11.1 if a restriction locks account setting it’s not possible to make a purchase by entering iTunes password. Bug.,@250267 We'll do all we can to help here. Let's start by getting you up to date with iOS 11.1.1 Send us a DM so we can look into this further. https://t.co/GDrqU22YpT,device_troubleshooting
"@AppleSupport using an iphone 6s 64gb 
device is getting over heated and restarting by itself
apple __email__
#ios11",@276728 We'd like to look into this with you. Send us a DM by clicking on the link below. We'll continue there. https://t.co/GDrqU22YpT,device_troubleshooting
@AppleSupport Available storage is 1.8 GB and tapping on “!” Says ‘download error ‘,@237472 Are you using Wi-Fi or cellular data when trying to access these images? Let's meet up in DM to discuss this further. https://t.co/GDrqU22YpT,other_general
@AppleSupport Hi! Is there a way to remotely check battery health of the iPhone?,@616159 We want to help make sure your battery is operating properly. What issues are you having?  Tell us your iOS version n DM. https://t.co/GDrqU2kzhr,device_troubleshooting
Thanks @115858 - you bring out the new phone and iOS update and once again my old phone is knackered. This sales tactic is wanky!,@521741 This isn't what we like to hear. What kind of iPhone do you have?,other_general
@AppleSupport IOS11.12,@660895 We'd like to look into this further. Please DM us to continue working on this. https://t.co/GDrqU22YpT,other_general
"@AppleSupport Hi. When using Scenes in Clips 2.0 on my iPhone X, the background doesn’t move as I move the phone and walk around. Reinstalling the app didn’t help. Any ideas?","@455458 Thanks for reaching out to us. We're excited you're playing around with Clips 2.0.  Let's start with a restart of the phone. After this is complete, open up the Clips 2.0 app and try using Scenes again. Send us a DM if you have the same result. https://t.co/GDrqU22YpT",other_general
@AppleSupport I had subscribed for apple music free trial version for 3 months and the very next day it charges me 3 something dollars. What's the point of 3 months free subscription here?,@154897 Thank you for getting in contact with us. Please reach out to the iTunes Store team to investigate this charge further. Use this link to get in contact: https://t.co/SDIe7UiyJN,billing_subscription
@AppleSupport Since the update to 11.0.3 on iPad bar at bottom of screen has started moving. Restart fixes 4 a bit but goes wrong soon after https://t.co/gn1ZkRGv8F,@577044 Thanks for reaching out.  We want to help. Send us a DM letting us know which country you are located in? https://t.co/GDrqU22YpT,device_troubleshooting
really annoyed w the “i️” thing. fix it @AppleSupport,"@664036 We'd love to help!  This issue should be resolved with the 11.1.1 update.  Is your device currently running that version?  If not, please try updating to that (make sure to back up first, just in case) and let us know if the behavior continues.",device_troubleshooting
@AppleSupport I am trying to set up my X from iCloud backup.. all my apps are saying either loading or waiting but not doing anything. Help?,"@600764 We know that you're excited to have your new iPhone X, and we'd like to help make this a pleasant experience. DM us the iOS version. https://t.co/GDrqU22YpT",account_access
"@AppleSupport I've been waiting to retrieve the password for ICloud, and so I've already tried other attempts to gain access. #Portugal",@436621 We'd like to see how we can help. Please DM us more details and we'll go from there. https://t.co/GDrqU22YpT,account_access
@AppleSupport That update screwed up my iPhone 8plus! It won’t stop shutting off 🤬,@668124 Thank you for taking the time to contact us about this. Does your iPhone power off when you're using a specific app? Does it power on again by itself? Please send us a DM and we'll work together there. https://t.co/GDrqU22YpT,device_troubleshooting
@AppleSupport hey ! My iPhone X order says its delivers on 3rd nov but its still preparing for dispatch. Can u check it?,@448093 We'd like to get you over to our Sales Support for this issue. They'll be the best ones to help: https://t.co/8yjRd1Xo0i,repair_order_status
@AppleSupport I’ve turned it off and no.  It’s a common complaint thread online.  20% and no flashlight avaialable. I’m having major issues since update,@566254 Thanks for following up. Send us a DM so we can look into this together. https://t.co/GDrqU22YpT,other_general
